"","MUC9905","MUC9906","MUC9907","MUC9908","MUC9909","MUC9910","MUC9911","MUC9912","MUC9913","MUC9914","MUC9915","MUC9916","MUC9917","MUC9918","MUC9919","MUC9920","MUC9921","MUC9922","MUC9923","MUC9924","MUC9925","MUC9926","MUC9927","MUC9928","MUC9929","MUC9930","MUC9931","MUC9932","MUC9933","MUC9934","MUC9935","MUC9936","MUC9937","MUC9938","MUC9939","MUC9940"
"ENSMUSG00000042208",5197.21609968382,4928.82639303301,5366.58868302346,4411.8993200003,3642.21101641714,3364.30545099128,4888.14273250465,11759.4914005515,11904.6223789966,6961.33843199318,7889.49130750858,3481.0053464322,3474.7666321675,3177.19246224114,2770.73927353765,2774.01420134718,2875.98056379967,9331.24858002471,8783.72973309988,5468.98592366254,5867.77072110485,4809.48297831511,4139.10927273317,4395.5300698177,12195.0548264473,11372.2712107481,12574.0093378898,3830.08379440638,3225.49228363736,2768.06803336044,3071.00938187324,8082.02193680086,8089.26028735694,5659.56602356178,743.743040073122,707.979230836295
"ENSMUSG00000042210",891.982525044942,693.3260559682,837.49484074665,701.581504002972,1083.74640413165,1089.70136801285,1094.77661769362,1198.56919595928,1247.68149141283,1429.29953806673,1559.72045803657,558.847874225237,618.260336145472,574.590800034336,1348.82706135581,1287.19317385859,1157.97167649328,530.092612308429,416.508887776079,404.393750986139,572.527498806848,758.318936903752,1167.12487473323,1041.13799954789,1291.18990982008,1391.89710908441,1221.4822219257,678.147090183694,627.384082629692,1219.16244311201,1279.32530033,513.006233750673,439.915678374436,405.81773947508,5272.91577247855,4748.34346198825
"ENSMUSG00000042211",3755.60734822391,3639.54210493718,3691.59900153016,3845.79562366686,3302.68287081893,3191.99888088673,3309.43301119359,3140.36880019723,2871.40838116775,2803.37613943542,2798.8948281832,4110.61642551063,3975.11662228191,4032.44876844609,3616.90290865671,3230.17739629356,3017.74436904309,3250.35794531867,3576.01340090612,3288.77613573727,3456.36971501912,4071.5531751854,3423.85991553816,3113.86227387718,3087.10780460774,3267.41948488459,3144.11738090846,3912.78465906293,4019.87124708466,3454.1703664156,3321.42604590179,3086.73242341507,3271.80530329095,3294.2851792683,516.419585964394,595.068750056369
"ENSMUSG00000042213",514.565641615521,491.036008161497,463.5191571428,457.237600884695,585.771790587616,492.529282581979,527.166320367121,670.767891529499,457.289774527119,191.656074422584,190.704634567426,499.878536847574,408.072328003147,467.039188745857,863.216836978465,781.348838868548,596.530863648054,458.267086594882,302.669148383919,338.459987238399,449.540110174265,406.99847802797,488.871173944862,518.398153236105,745.126443324983,714.821735682332,691.312194080811,478.631254199772,451.162965302822,584.813518800243,680.00173621144,340.554985681944,352.364892260604,392.887272285923,114.897180609303,111.384663472089
"ENSMUSG00000042215",934.261465538402,857.004725355365,932.30557743495,1085.4352924,886.888671229259,767.905079552734,756.581293119479,695.248471512327,728.87811777419,522.99369461078,721.431575023156,957.117706668223,928.928465253396,1146.23498058132,1162.05389813376,1083.04885295189,808.474770497127,99.1394580271489,69.5687296285426,84.3952175971072,94.1489664704594,1153.55445313901,814.785289908103,666.884056424336,776.671942385457,758.465967068877,921.339561150405,899.371903139959,1135.74971428993,976.660756428725,1048.81623720747,162.307057005863,119.977003193028,148.203047014184,3676.70977949769,2409.26552907437
"ENSMUSG00000042216",276.359903713346,376.041250694617,360.431292648379,314.502053518573,343.643638272126,412.276907464788,376.5473716908,1036.0181448733,806.640592122711,734.140217279729,805.828519682783,404.620376468272,511.628371039122,367.590781047607,434.450618799133,457.066488401717,480.031894982669,1076.37125858047,1037.20651446191,1729.22284389073,1831.23980729479,311.326388780548,379.645902649073,391.62071542627,964.857160918627,1082.84876791482,1080.02154164226,453.820994802807,425.329503076894,441.382643140007,431.680609120359,1356.42326212042,1305.69567438899,1599.39932616649,431.17329067362,378.402692343537
"ENSMUSG00000042225",459.912377075196,524.61111983066,483.835743576007,569.329358420802,337.470399261249,360.348900036017,326.34105546536,201.719979058506,210.074744135555,263.12105132592,268.609506560928,857.323443413716,791.537279443291,1031.31682057445,475.865537600546,493.198226615291,502.489527496478,253.918407804228,243.942298697487,230.328614692105,224.770055087133,606.184631051293,353.220433787189,392.489054041406,215.379614274959,224.119026039015,202.965323884936,854.920188387065,972.445328076022,575.202171462186,491.403411838467,282.588179608422,276.703719075812,211.860731637726,45.7117815327334,27.4647115410632
"ENSMUSG00000042228",59.8092328931869,49.5232897120143,38.3757743738357,24.1924656552749,233.897166967654,236.823185394849,202.219884796911,12.7299015910708,6.96380367300182,129.93632164243,56.805635828595,62.5982196778269,42.0376016284649,61.8790092344669,91.7624671482282,119.234736104796,147.378213371872,12.1395254727121,20.7802698890452,14.0658695995179,14.4192110810613,44.6992548123205,218.450542591578,254.423214234805,5.43887914835754,8.25701674880581,15.9912073363889,33.0803458626192,67.3515265175993,154.520891819533,90.1080883115313,26.0850627330851,6.48524341583934,17.9037238003712,3995.45679667189,4282.96918309802
"ENSMUSG00000042229",1718.99984884384,1670.36180554082,1934.59050813984,1693.47259586924,1600.92665015398,1380.02613681916,1736.99907941071,2326.63432156801,2711.24089668871,1958.79004875963,2273.84845131033,1552.2544038951,1851.70508636604,1667.04997497141,1473.07181776005,1372.10275866049,1346.05434879643,3055.11391063255,2759.25844526713,2845.70124335246,2999.19590486076,1826.39586768236,1814.5488618494,1592.53302015916,2476.86556416202,2296.63022998927,2827.98351279677,2075.79170287935,1741.91345294832,1626.53570336351,1392.48429495378,2530.25108510925,3097.78460496593,2655.71903038839,2398.0153501361,2538.96000024051
"ENSMUSG00000009394",2260.37652589423,2043.88492286025,2157.32049274092,2111.19583618365,1461.68581468643,1797.02377223201,1401.59299462687,4553.38787680609,4072.66451476056,867.324946963219,1166.95006173599,371.053215191756,396.793947078437,260.039169759129,627.720239872393,669.340450406467,544.59758845987,1152.24329278492,512.278827264723,880.875083669806,1507.23165241447,2143.99583608569,1389.97966213512,1588.19132708348,5215.88510327488,5520.40548348731,4740.77792880329,430.04449621405,317.38253591855,524.927431540041,573.129352400089,1223.09960815132,1084.11652434781,964.811782575558,0,0
"ENSMUSG00000042240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903293455339362,0,0,0,0,0,0,0,0,1.08777582967151,0,0,0,0,1.47866882123955,0,0,0,0,0,1.52581730783684
"ENSMUSG00000042243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01162712272601,0,0,0,0,0,0,0,0,0,0,0,0.739334410619776,1.04776846873874,0,0,1.98930264448569,770.923018281774,741.547211608705
"ENSMUSG00000042246",963.134888314423,1019.00463915907,772.782750626065,1191.07572576137,688.659107435557,559.406261846306,417.688658597758,520.946742034589,521.124641529636,328.089212147135,388.712850884243,1449.73847891547,1465.16421285552,1531.50547855306,1153.93332581975,1124.60035189751,1056.21052916508,574.604205708373,580.944066898089,468.569281033939,488.556798981843,1148.06507096907,601.619841088902,497.558026472845,530.834604879696,560.297565097537,527.709842100833,1333.55144258684,1618.28188372423,1174.80237847482,1038.33855252009,521.701254661701,483.150634480031,518.213338888521,1250.27899759801,1231.33456742433
"ENSMUSG00000042249",426.914179616886,593.440098752442,588.428540398815,379.821710787816,1605.04214282789,1809.61238009353,1541.75229408956,839.194281811359,913.418915108738,977.770820359285,983.549008917959,173.279129832825,174.302250654611,125.231328212612,1496.62147747066,1588.89318794194,1529.92621500324,325.743933517775,258.398138620301,772.743711123513,717.567798504582,449.345140481748,1742.31924696025,1721.04713519926,691.825427671079,824.522101059323,777.418695122905,204.684640024956,134.703053035199,1444.65943835104,1648.13980132603,413.013493273847,283.188962491651,742.009886393161,0,0
"ENSMUSG00000042250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812057231400249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7699673129784,24.4130769253895
"ENSMUSG00000042251",38.1541658111709,46.165778545098,39.8807067022214,50.8041778760772,63.7901364457239,43.2733395239758,39.7466670118067,43.085820769778,35.9796523105094,120.191097519248,62.4861994114545,19.9588526509013,31.7845280605466,35.3594338482668,34.1064037188105,47.8745531329862,45.6170660436747,11.1278983499861,20.7802698890452,22.8570380992165,27.9902332750014,28.2311083025182,36.9956564066382,49.4953010627437,58.7398948022614,61.3378387054146,46.7435291371367,28.9453026297918,14.7619784148163,39.1847237628482,78.5826351554052,31.8817433404373,20.5366041501579,23.8716317338282,44.4763279777947,35.0937980802474
"ENSMUSG00000042254",6.18716202343312,14.2694224593939,2.25739849257857,12.0962328276374,0.685915445652946,17.3093358095903,9.06502931848223,5.87533919587882,17.4095091825045,6.49681608212149,0,9.07220575040969,6.15184414075096,5.15658410287224,7.30851508260224,7.22634764271489,2.1054030481696,36.4185764181363,9.03489995175877,17.5823369993973,9.33007775833381,10.1945668870205,2.64254688618844,10.4200633816303,5.43887914835754,12.9753120338377,11.0708358482692,1.03376080820685,0,10.3506817486769,8.38214774990989,11.5933612147045,12.9704868316787,26.8555857005568,618.962231024309,607.275288519063
"ENSMUSG00000042256",88.6826556692081,55.3989342541176,62.4546916280072,84.6736297934621,183.139423989336,196.696997836254,112.96421150724,1058.5402784575,954.041103201249,100.700649272883,241.829706813161,128.825321655818,98.4295062520154,100.185062570089,237.932768800273,164.399408871764,214.751110913299,399.592713476774,259.301628615477,96.7028534966853,351.998388155321,76.8513503790773,147.10177666449,142.40753288228,924.609455220782,758.465967068877,553.541792413461,114.74744971096,94.1076123944538,213.667644669115,212.696999153963,456.488597828989,333.990035915726,162.128165525583,10666.9059933411,10644.1015394698
"ENSMUSG00000042258",25.7798417643047,28.5388449187879,19.5641202690143,19.3539725242199,18.5197170326295,29.8979436711106,31.3789476409,30.3559191787073,33.6583844195088,25.987264328486,25.1567815812349,1953.24589806321,2267.97987322352,1320.82218520713,417.397416939728,485.971878972577,1064.63214135776,13840.0706660145,16058.631174256,5217.55850457116,7413.17087343977,24.3101210382795,39.6382032928267,37.3385604508418,42.4232573571888,28.3097717101914,27.0620431846581,2158.4925675359,1120.98773587511,632.130921079909,720.864706492251,11116.5842347498,13660.0843815629,3934.84063079269,0,1.52581730783684
"ENSMUSG00000042262",1.03119367057219,0,0,1.61283104368499,0,0,0,0.979223199313137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4154.83030525899,4072.40639461653
"ENSMUSG00000009406",2013.92123862748,2319.20083854738,2032.41110948491,2195.86946597712,1548.1111608387,1798.5973482147,1854.1471506034,2634.11040615234,2296.8945781451,2195.92383575706,1782.88545593462,1770.89456247997,1945.0080558341,1705.35602830703,1428.40867003304,1477.7880929352,1638.70537249201,2607.97472238765,2540.61386643457,2483.50510116487,2667.55404999635,2112.62793797178,1793.40848675989,1893.8465196113,2327.84027549703,2457.05226968036,2468.79639416404,1707.77285515772,1674.56192643072,1641.3223915759,1536.02857517099,2262.15460701921,2669.75853952053,2537.35552304149,2.47090710987748,0
"ENSMUSG00000042265",3.09358101171656,0.839377791729055,0.752466164192858,0.806415521842496,2.74366178261178,0,1.39461989515111,2.93766959793941,2.32126789100061,3.24840804106075,2.43452724979693,1.81444115008194,0,0.736654871838892,3.248228925601,0.903293455339362,2.1054030481696,1.01162712272601,0,0.879116849969866,1.69637777424251,0.784197452847727,1.76169792412563,3.47335446054342,1.08777582967151,1.17957382125797,2.46018574405983,0,0,0.739334410619776,3.14330540621621,1.44917015183806,0,1.98930264448569,27.1799782086523,16.7839903862053
"ENSMUSG00000042268",47.4349088463206,31.056978293975,27.0887819109429,25.8052966989599,15.0901398043648,33.8318836278356,38.3520471166556,46.0234903677175,49.907259656513,77.9617929854579,21.9107452481724,14.5155292006555,11.2783809247101,11.7864779494223,6.49645785120199,10.8395214640723,11.9306172729611,28.3255594363283,18.9732898986934,29.8899728989755,17.8119666295464,24.3101210382795,22.9020730136332,32.1285287600266,54.3887914835754,34.2076408164812,28.292136056688,8.2700864656548,23.0655912731504,11.8293505699164,10.4776846873874,21.7375522775709,25.9409736633574,14.9197698336426,1.23545355493874,6.10326923134737
"ENSMUSG00000042269",3.09358101171656,3.35751116691622,4.51479698515714,2.41924656552749,4.11549267391767,3.93393995672507,5.57847958060445,0.979223199313137,2.32126789100061,0,1.62301816653129,8.16498517536872,2.05061471358365,5.15658410287224,26.7978886362082,32.518564392217,23.8612345459221,4.04650849090404,3.61395998070351,1.75823369993973,0,3.13678981139091,4.40424481031407,0.868338615135855,3.26332748901452,7.07744292754784,7.38055723217948,1.03376080820685,4.61311825463009,13.308019391156,31.4330540621621,4.34751045551418,1.08087390263989,0.994651322242843,547.305924837862,529.458605819384
"ENSMUSG00000042271",946.635789585268,719.3467675118,953.37463003235,838.672142716196,1966.519582687,1768.69940454359,1630.31065743165,271.244826209739,302.925459775579,451.528717707444,578.605976368403,1504.17171341793,1481.56913056419,1576.44142573523,2791.85276155406,2236.55459542026,2275.23889405528,325.743933517775,277.371428518994,387.690530836711,440.210032415932,928.489784171709,2062.06742018905,1441.44210112552,267.592854099191,250.06965010669,250.938945894102,1890.74851821033,1711.46687246776,2370.306120447,2205.55262669504,255.053946723498,284.269836394291,430.684022531151,12989.5586766259,12308.7682223198
"ENSMUSG00000042272",4078.370967113,4185.13766956107,4791.70453358012,3791.76578370342,3827.40818674344,3718.36004709654,4684.52822781259,10079.1443905301,9155.08056210639,5791.91153721131,5872.07972651019,3970.90445695432,3862.33281303481,3775.35621817432,3145.09765721317,3332.24955674691,3429.70156546828,7577.08714921781,8847.87752275737,8531.82902895755,8144.3096941383,4080.96354461957,4288.85359628384,4623.90312559843,8130.03655096485,8273.53078230342,9114.98818174166,4093.69280049913,3679.42311989296,3568.02786565104,3385.33992249486,8184.91301758136,8431.89731449379,8149.17828313561,365.694252261867,444.012836580521
"ENSMUSG00000042275",357.824203688549,389.471295362282,391.282405380286,385.466619440713,283.968994500319,311.568044572626,361.206552844138,387.772386928002,391.133639633602,315.095579982892,322.16910605646,349.279921390773,317.845280605466,338.86124104589,289.904431609889,302.603307538686,313.003253161214,305.511391063255,265.626058581708,254.064769641291,230.707377296982,365.436013027041,353.220433787189,306.523531142957,385.072643703714,339.717260522296,286.61163918297,357.68123963957,321.99565417318,313.477790102785,286.040791965675,270.994818393717,264.814106146773,246.673527916225,0,0
"ENSMUSG00000042279",0,0,2.25739849257857,0.806415521842496,0,0,0,0.979223199313137,1.1606339455003,0,0,0,3.07592207037548,1.47330974367778,0,1.80658691067872,0,0,0,0.879116849969866,0,0,0,0,2.17555165934302,1.17957382125797,1.23009287202991,0,2.76787095277805,2.21800323185933,0,0,0,0.994651322242843,14.8254426592649,1.52581730783684
"ENSMUSG00000042282",4.12477468228875,10.0725335007487,8.27712780612143,3.22566208736998,14.4042243587119,7.08109192210513,6.27578952818001,5.87533919587882,3.48190183650091,12.993632164243,19.4762179983754,3.62888230016388,4.10122942716731,0.736654871838892,50.3475483468155,49.6811400436649,47.7224690918443,7.08138985908206,7.22791996140702,8.79116849969866,8.48188887121256,0.784197452847727,7.92764065856533,7.81504753622269,4.35110331868603,10.6161643913218,23.3717645685684,0,0,65.0614281345403,53.4361919056755,11.5933612147045,5.40436951319945,4.97325661121422,38.299060203101,18.3098076940421
"ENSMUSG00000042284",283.578259407351,297.979116063815,212.195458302386,276.600523991976,1032.98866115334,752.169319725834,326.34105546536,19.5844639862627,13.9276073460036,32.4840804106075,75.4703447437048,258.557863886676,128.163419598978,237.202868732123,194.89373553606,175.238930335836,231.594335298656,18.2092882090682,28.0081898504522,17.5823369993973,27.9902332750014,255.648369628359,427.211746600465,461.087804637139,32.6332748901452,25.9506240676754,11.0708358482692,110.612406478133,175.298493675943,280.947076035515,157.16527031081,17.3900418220567,10.8087390263989,26.8555857005568,142.077158817955,157.159182707195
"ENSMUSG00000042286",119.618465786374,96.5284460488414,93.3058043599143,88.7057074026746,187.254916663254,250.98536923906,183.392516212371,72.4625167491722,69.6380367300182,204.649706586827,125.783907906175,94.3509398042608,87.1511253273053,74.4021420557281,80.3936659086247,110.201801551402,157.90522861272,43.4999662772184,70.4722196237184,52.747010998192,56.8286554371241,87.8301147189455,251.922803149965,237.924780547224,80.4954113956916,54.2603957778668,49.2037148811965,54.7893228349631,71.0420211213033,155.999560640773,116.30230003,92.7468897176358,61.6098124504738,82.556059746156,26947.7129403238,23003.2217329482
"ENSMUSG00000009418",6797.62867641186,7958.9802211749,7941.52789689142,6003.76356011738,7331.06428313868,8539.01007006745,8416.53106723697,14714.7870160785,13225.423808976,12808.4729059025,9893.91874317471,7245.06351227718,7710.31132307454,5244.24603262107,5496.81539934829,6308.6014920901,6714.83212162891,16079.8131157299,19015.7539284667,15392.4569261224,15386.1464123796,5874.42311928232,7926.75980960327,9152.28900353191,12556.1964018982,12102.4274061068,13759.8188665266,7386.22097463794,6080.08985960245,7362.29206095173,6834.59372158278,18418.9526298617,17513.3998444742,15050.0691568565,189.024393905627,148.004278860174
"ENSMUSG00000042289",116.524884774657,130.942935509733,114.374856957314,136.284223191382,438.299969772232,306.847316624556,300.540587405065,71.483293549859,97.4932514220255,103.949057313944,111.176744407393,114.309792455162,65.6196708346769,96.5017882108948,436.886790493334,407.385348358052,393.008568991659,75.8720342044507,97.5769194789948,131.86752749548,115.353688648491,111.356038304377,316.22477738055,260.501584540756,87.0220663737206,79.0314460242842,98.4074297623931,98.2072767796508,63.6610319138952,443.600646371866,443.206062276485,75.3568478955791,98.3595251402301,129.30467189157,2036.02745853904,1701.28629823808
"ENSMUSG00000042292",899.200880738947,1254.86979863494,991.750404406186,1043.50168526419,756.564736555199,794.655871258465,1022.25638314577,1396.37228222053,1521.5911025509,1536.49700342173,1056.58482641187,962.561030118468,1122.71155568705,973.857740571015,616.351438632789,810.254229439407,786.017137983318,1120.88285198042,1205.25565356462,1140.21455441092,1175.58979755006,1050.82458681595,924.891410165955,1062.84646492629,1209.60672259472,1245.62995524842,1552.37720450175,914.878315263062,1037.95160729177,821.400530198572,667.428514586575,1243.38799027705,1230.0345012042,1110.03087562301,175.434404801301,250.234038485242
"ENSMUSG00000042293",253.673642960758,204.808181181889,216.710255287543,236.279747899851,257.218292119855,238.396761377539,199.430645006609,128.278239110021,126.509100059533,68.2165688622757,107.93070807433,176.000791557948,216.339852283076,184.163717959723,306.145576237894,261.955102048415,271.596993213879,207.383560158832,152.689809184723,153.845448744727,160.307699665917,228.201458778689,223.735636363955,218.821331014235,152.288616154011,162.7811873336,163.602351979978,274.980374983022,182.679482883351,275.032400750557,266.133191059639,143.467845031968,185.910311254061,137.261882469512,4437.74916933996,4653.74278890237
"ENSMUSG00000042298",1398.29861729589,1408.47593452135,1358.9538925323,1365.26147847935,1426.01821151247,1590.09853050827,1522.92492550502,2543.04264861622,2287.6095065811,2273.88562874252,2227.59243356419,1000.66429427019,885.865556268139,1091.72252006524,922.497014870683,1028.85124563153,1063.93034034171,2440.04462001513,2293.05760775638,2575.81237041171,2838.04001630772,1275.88925578325,1356.50740157673,1510.90919033639,2365.91242953553,2444.07695764652,2387.61026461006,907.641989605614,950.302360453798,1074.25289863054,1174.54845345612,2798.34756319929,2492.49521948759,2567.19506270878,4246.25386832445,3243.88759646113
"ENSMUSG00000042302",2251.09578285908,2877.3870700472,2732.95710834846,3199.05037514918,2028.25197279576,2117.24648470943,2004.76609927972,1729.308169987,1657.38527417443,1435.79635414885,880.487355343222,1402.56300901334,1394.41800523689,1257.46986622899,1748.35921920474,1316.09856442945,1363.59937419784,2224.56804287449,2009.36174927115,2352.51669051936,2148.46245107814,3007.39723167103,2092.89713386125,1432.75871497416,2077.65183467258,2241.19026039015,2271.98153463925,1318.04503046373,1311.9708316168,1579.95763549446,1214.3636552682,1792.62347782368,2199.57839187218,2272.7782713249,3941.09684025458,4049.51913499898
"ENSMUSG00000042303",1579.78870331659,1501.64686940328,1576.41661398404,1478.1596515373,1433.56328141466,1649.10762985915,1603.1155694762,2732.03272608365,2497.68425071665,2865.09589221558,2717.74391985664,1381.6969357874,1415.94945972951,1277.35954776864,1166.92624152216,1177.89466576253,1148.14646226849,2296.39356858804,2166.56900843175,2136.25394542678,2600.54712791377,1612.30996305493,1552.05587115468,1767.9374204166,2488.83109828841,2774.35762759875,2711.12468995393,1432.79248017469,1630.27599118627,1152.62234615623,1199.69489670585,2423.01249387323,2164.9904269877,2183.25965232304,8434.44141956678,8842.1112989145
"ENSMUSG00000042305",5472.5448097266,4907.00257044806,5463.65681820434,5155.41443113908,4388.48702128755,4264.39091308998,4704.75021629228,6416.84962509899,7357.25858052642,3966.30621813517,4898.26882659142,5446.95233254598,5386.96485258426,5617.73005264339,4583.25101402301,4655.57446881907,4452.92744687871,7257.41297843639,6476.21628542069,5933.15962044663,6269.81225360032,5286.27502964653,4842.02674445929,4516.22913732158,6931.30758666685,6674.02868067761,7130.84837915741,5947.22592961401,5308.7764874283,4615.66472549926,4417.39186420251,6293.74596943269,7054.86396253057,5819.70488644287,0,0
"ENSMUSG00000042306",0,0,0,0,0,0,0,0,0,0,0,2.72166172512291,0,0,7.30851508260224,1.80658691067872,4.2108060963392,0,0,0,0,0,0,2.60501584540756,0,0,0,2.0675216164137,0.922623650926017,4.43600646371866,3.14330540621621,0,0,0,679.499455216307,848.354423157284
"ENSMUSG00000042308",540.345483379826,671.502233383244,504.904796173407,594.32823959792,501.404190772303,507.478254417535,600.383864862554,511.154510041458,543.176686494142,626.942751924724,613.500866948826,782.024135685316,677.728162839398,666.672659014197,494.542853922752,644.951527112304,742.505474987813,401.615967722226,533.962587148943,529.22834368186,513.15427670836,561.485376238973,477.420137438045,550.526681996132,350.263817154226,449.417625899288,430.53250521047,663.674438868798,697.503480100069,585.552853210863,543.791835275404,531.845445724568,461.533156427233,489.368450543479,2.47090710987748,45.7745192351053
"ENSMUSG00000042312",37.1229721405987,26.0207115436007,32.3560450602929,26.6117122208024,211.94787270676,152.636870320933,121.331930878147,3.91689279725255,8.12443761850212,22.7388562874252,25.1567815812349,72.5776460032776,72.7968223322197,73.6654871838892,374.358383675515,280.924264610541,336.864487707136,7.08138985908206,5.42093997105526,10.5494021996384,11.0264555325763,19.6049363211932,189.382526843505,148.485903188231,9.78998246704357,3.53872146377392,3.69027861608974,100.274798396064,74.7325157250074,277.250403982416,337.381446933873,5.79668060735224,4.32349561055956,12.930467189157,8387.49418447911,7418.52375070273
"ENSMUSG00000009470",6794.53509540014,8457.57062946196,7079.9541388906,7539.98512922734,4963.97008019037,5188.86680292037,5116.86039530943,4891.21988056912,5000.01103721531,3885.09601710865,3327.9987504724,8356.40871670237,8383.93825648677,8349.246317422,5407.48910389426,5946.38081649902,5649.4981792551,5515.3910731022,6779.78892379978,5818.87442995055,4966.99412298207,7953.33056678165,5944.84964496193,4958.21349242573,4334.78668124096,4717.11571121063,5731.00269078737,7478.22568656835,8475.22085740639,6845.49730792851,5146.63871844467,5172.08827191003,6194.48833602921,5133.39547409531,101.307191504977,106.807211548579
"ENSMUSG00000042320",92.8074303514968,122.549157592442,97.0681351808786,130.639314538484,154.330975271913,132.967170537308,121.331930878147,61.6910615567277,71.9593046210188,74.7133849443972,83.5854355763612,149.69139488176,156.87202558915,133.334531802839,118.560355784436,151.753300497013,118.604371713554,62.7208816090126,91.2524895127636,66.8128805977098,55.1322776628816,134.881961889809,109.225271295789,154.564273494182,81.5831872253631,51.9012481353508,62.7347364735256,137.490187491511,143.006665893533,136.037531554039,114.206763092522,57.9668060735224,63.7715602557536,52.7165200788707,17906.6638252821,17879.5272132321
"ENSMUSG00000042323",12723.8987011902,12265.8276705367,12669.2728065151,13315.5330966633,11009.6288181754,10767.1936615565,11164.6295706322,10625.5509357469,9704.06041832803,10518.3452369547,9929.6251428384,17785.1521531032,16947.3053004121,18674.2010011159,14707.1685178899,14455.4051657958,15401.0232973606,12122.3278116258,13467.4218680916,12776.2051806121,11984.0607861362,13499.1749533208,10714.6467745321,10915.8847308728,10475.2812397366,10392.0453652827,10821.1269952471,19862.6801688864,18829.8260917491,14257.3247743918,15742.7212427995,11655.6755312335,12158.7505307961,12287.9224349881,1980.4320485668,1626.52125015407
"ENSMUSG00000042328",971.384437679,1097.9061515816,963.90915633105,1136.23947027608,949.306976783677,879.628974323727,895.345972687014,1054.62338566025,967.968710547253,860.828130881098,878.864337176691,988.870426794657,1107.33194533517,1062.25632519168,868.901237598267,810.254229439407,881.462076167006,1200.80139467577,1151.04625385407,1052.30286941393,1061.08429778869,1151.20186078046,768.981143880837,817.106636842839,874.571767055892,1021.5109292094,1083.71182025835,1080.28004457616,1032.41586538621,903.466649777367,830.880395709818,1147.74276025574,1161.93944533788,864.351999029031,542.364110618107,498.942259662647
"ENSMUSG00000042331",997.164279443305,1080.27921795529,1031.63111110841,1113.65983566449,2029.62380368707,2095.21642095177,1377.8844564093,538.572759622225,490.948158946628,529.490510692902,434.157359547119,1961.41088323858,1746.09842861648,1866.68344523975,2207.98361217728,2309.72136530275,1955.91943174956,578.650714199277,654.126756507335,426.371672235385,314.678077121986,991.225580399527,1571.43454832006,1669.81515690625,450.339193484004,396.336803942679,340.735725552286,1818.38526163585,1873.84863503074,2144.80912520797,2191.93163660144,488.370341169426,537.194329612026,437.646581786851,32.1217924284073,42.7228846194316
"ENSMUSG00000042333",26.8110354348769,25.1813337518717,33.8609773886786,23.3860501334324,12.346478021753,14.1621838442103,22.3139183224178,16.6467943883233,20.8914110190055,35.7324884516682,18.6647089151098,27.2166172512291,17.4302250654611,36.0960887201057,24.3617169420075,24.3889232941628,16.1414233693003,17.1976610863422,20.7802698890452,27.2526223490659,19.5083444037889,21.9575286797364,17.6169792412563,20.8401267632605,22.8432924231017,14.1548858550957,8.61065010420939,24.8102593969644,20.2977203203724,17.0046914442549,23.0509063122522,13.0425313665425,16.2131085395984,36.8020989229852,50.6535957524884,68.6617788526579
"ENSMUSG00000042340",232.018575878742,141.85484680221,187.364074884022,174.185752717979,301.802796087296,238.396761377539,207.798364377516,51.8988295635963,44.1040899290115,64.9681608212149,91.7005264090176,221.361820309997,217.365159639867,167.957310779267,424.70593202233,468.809303321129,427.396818778429,33.3836950499583,42.4640297732662,53.6261278481618,41.5612554689415,191.344178494845,248.399407301714,175.404400257443,44.5988090165318,40.1055099227711,43.053250521047,211.920965682404,221.429676222244,403.676588198398,471.495810932431,17.3900418220567,33.5070909818366,61.6683819790563,153.196240812404,152.581730783684
"ENSMUSG00000042345",83.5266873163472,115.83413525861,85.7811427179858,104.834017839524,101.515485956636,91.2674069960217,80.8879539187645,111.631444721698,69.6380367300182,129.93632164243,106.307689907799,79.8354106036053,64.5943634778851,75.138796927567,93.3865816110287,83.1029978912213,91.2341320873494,75.8720342044507,91.2524895127636,96.7028534966853,85.6670775992468,90.1827070774886,75.753010737402,85.9655228984496,100.075376329779,99.0842009856697,94.7171511463033,43.4179539446877,71.9646447722293,89.4594636849929,98.4902360614412,108.687761387854,105.925642458709,122.34211263587,5222.26217672606,5639.42076976497
"ENSMUSG00000042348",1990.20378420432,1895.31505372421,2001.559996753,1860.40060889064,2021.39281833923,1860.75359953096,2676.27557879499,3227.5196649361,3043.18220510179,4112.4845799829,4481.96466687614,1564.95549194567,1655.8713812188,1456.36668162549,1113.33046424974,1069.4994511218,1318.68410917023,3364.67181018671,3269.7302925415,3876.02619151714,3804.12715873883,1892.26845372157,2190.67136865022,2445.24154022257,3275.29302314091,3097.56085462344,3423.34846285925,1532.03351776255,1558.31134641404,1134.13898589074,1128.44664083162,2601.26042254932,3423.12764966053,3403.69682471501,48.1826886426109,57.9810576978
