"","MUC9905","MUC9906","MUC9907","MUC9908","MUC9909","MUC9910","MUC9911","MUC9912","MUC9913","MUC9914","MUC9915","MUC9916","MUC9917","MUC9918","MUC9919","MUC9920","MUC9921","MUC9922","MUC9923","MUC9924","MUC9925","MUC9926","MUC9927","MUC9928","MUC9929","MUC9930","MUC9931","MUC9932","MUC9933","MUC9934","MUC9935","MUC9936","MUC9937","MUC9938","MUC9939","MUC9940"
"ENSMUSG00000036061",10.3826043783623,10.2645631401881,10.3272054502481,10.5252758847157,10.1011949193285,10.0086993304816,10.0224917768588,10.535113738035,10.5730322289766,10.0867655092957,10.1256117678371,10.4527297039267,10.5431805284342,10.6102483507774,10.1468721874627,10.1909211641222,10.0059475237033,10.4811357720391,10.5643903242483,10.0894144621944,10.0602224416953,10.4536833046521,10.0889672799498,9.94284583256399,10.5086901812388,10.6384830650998,10.5334672667923,10.5863154186063,10.6456538565217,10.1279571464469,9.99847280185625,10.5358385540281,10.3201565700665,9.99919780720968,12.2305791302794,12.1995355784752
"ENSMUSG00000036062",8.78730601657366,8.64062448728293,8.98001966509182,8.36355651096723,8.79017979203733,8.72446343496587,9.16764570238715,11.5340106546156,11.4787514337201,10.6179719769146,10.5227282183869,8.39804220323952,8.6885962105898,8.08369150081072,8.59834532663439,8.69915500381584,8.62681271665501,11.1598112179577,10.6945083192456,10.9230898761343,11.2794234828136,8.21332182503646,8.95452050198078,9.07789947758021,11.2430318192393,11.2807313473409,11.0340168281636,8.3110913540744,8.31740458038804,8.56215770459098,8.61542104690959,11.4345214977208,11.1646126875108,10.9964267124532,8.39909392027368,8.4414920753503
"ENSMUSG00000036067",8.21823943825226,8.0279787795865,7.81970242068559,7.74088323049513,7.74313959398258,7.55124807116361,7.80275041990428,8.68943858402144,8.46772965771643,8.19303162161361,8.57689866807071,7.33433294654457,7.56979784621714,6.29393084940946,7.53649029996006,7.8218933135523,7.33375817418744,8.21994112115549,7.99981126971742,8.08974032385784,7.97982860553345,7.64361839280022,7.87328881323007,7.72152728666467,8.78332917290406,8.65784320964601,8.67209646725764,6.89124367530657,6.71210405026292,7.51016019565774,7.64493431967349,8.44875214405302,8.29192776176686,8.13154943319035,10.0608908982886,10.2822835633179
"ENSMUSG00000036073",8.5045257016268,8.38199177955699,8.49282785766368,8.45031485513496,8.81369090967482,8.86077877426516,8.80041454613877,8.99971879069047,9.05364236834968,9.02449363241556,8.98227573779131,8.46191853882303,8.61254171859643,8.37701167223403,8.95113920337749,8.80484547160044,8.78184362369652,9.54060454158208,9.44242892270445,9.63706817547727,9.64144644430298,8.50472718904904,8.74882482937956,8.89843614271082,8.92620555706207,8.86940888840521,8.82321055152477,8.63319769348467,8.48896816368613,8.79621536960169,8.81000024296884,9.4449014559003,9.41824108373388,9.64638722076569,9.7888616503407,9.8479531304508
"ENSMUSG00000036078",9.83517714517303,10.0115809104426,9.98743806806563,10.1281113629647,10.0425702838268,9.94998859689497,9.90904349432726,9.44129098807375,9.68108619980015,9.84679265973174,9.78960568749858,10.1468131537402,10.2226890288946,10.337036034694,10.1272955901638,10.1272391695675,10.1614180303696,9.70665521911606,9.55273074481457,9.28040861281109,9.46703372253413,10.1915298072261,10.0993383539233,10.0067956596643,9.55411993769576,9.5594234676438,9.58317409143322,10.2299778005399,10.3974487696947,10.0574832092241,10.0779589112885,9.59737780912744,9.52702556808865,9.43495445395071,3.13922325985271,4.77615873749049
"ENSMUSG00000036083",3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,5.29589604831959,4.86875820940346,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,4.56793299201174,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,5.39490697154541,4.50251498854705,3.13922325985271,3.13922325985271,3.13922325985271
"ENSMUSG00000006488",3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,4.20234192784748,5.18258740704489,4.21210628864165,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,5.7622611365286,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,3.13922325985271,8.98740513776338,8.98784087954123
"ENSMUSG00000036086",9.67608558233854,9.66868297584551,9.54884387585617,9.86614791152093,9.50150857082,9.50114006254691,9.20915474466235,8.44846833780256,8.48555557036839,8.88293729073798,9.04425639697452,10.3180642176145,10.2644584772621,10.3906361370417,9.88928462394233,9.87257773560921,9.76833452557973,8.66014978236305,8.6632713111747,8.90263935801334,8.72590356990804,9.76790046737706,9.6049080217908,9.31737075035003,8.48731023184201,8.33448785845177,8.43829999779433,10.2769874983605,10.2616243759217,9.82263054187456,9.63052929460879,8.59388785428382,8.62029417195363,8.90779677800159,12.8221993788706,12.6432296790863
"ENSMUSG00000036087",12.1206905997838,12.2339570532594,12.1849869255119,12.1110225350439,11.9758083205376,12.0288082676023,12.1911496187428,12.448523482708,12.4047654144712,12.3082210590346,12.3841975292448,12.010043201971,12.0263842252758,11.9520039094788,11.7956604120538,12.0265032989755,11.7599410926878,11.9990876131084,12.1994883748798,12.2033450358862,11.9638500398428,12.2403762504848,12.0378592194649,11.9709501861382,12.2372134463589,12.2644895018885,12.4951128910233,12.1395610650277,12.0132900282543,11.9005968254967,11.8773642650465,12.08014385028,12.2340835048176,12.0745883856652,7.9461573052449,8.0291915389156
"ENSMUSG00000036091",7.61516376919051,7.74041558777861,7.61730066662175,7.75304146162285,8.03719699090856,7.8057085027876,7.86495770315883,7.91470257586049,8.15822967691802,8.17199043000734,8.04421347476107,7.69089022059574,7.50032116000854,7.67208451784276,7.88440858250418,7.68817944089447,7.97433577473686,7.7430799545759,7.73215777851945,7.81725434896095,7.72059945949793,7.59847764145335,7.794762493796,7.94215129923082,8.12970286468793,8.00144190177651,8.00344146548752,7.74082061316625,7.42879314528555,7.74608360646333,7.51476156855733,7.76626470141176,7.91673183052603,7.84330716522616,13.7691856548322,13.443906099175
